well_id,siagas_aquifer,sgb2024_unit_aflorante,sgb2024_unit_subjacente,sgb2024_hydrolithologic_unit_afl,sgb2024_domain,geology_sgb_unit,geology_sgb_sigla,comparison_status,comparison_reason,manual_review_required
3500023341,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023175,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023207,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023302,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023376,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023174,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500045526,,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045577,,Formação Botucatu,,(3) J3K1bt,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500065112,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500026959,Caiua,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073573,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073575,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500030628,Serra geral,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023251,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500027249,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073670,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073944,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072939,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072744,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072683,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072411,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072389,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500072338,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500072154,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073184,Serra geral,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073244,Bauru,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073241,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073239,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073255,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500073456,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022703,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022705,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022716,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022732,Serra geral,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022734,Serra geral,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022742,Serra geral,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023050,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, mármore",NPcumm,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023057,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023061,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023073,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023079,Cuiaba,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito",NPcufl,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500045465,Não definido,Formação Cachoeirinha,Formação Botucatu,(5) ENch,,Formação Cachoeirinha,ENch,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023036,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500067702,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500073662,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500030642,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500067667,,Grupo Caiuá,Formação Botucatu,(4) K2c,,,,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500022680,,Grupo Corumbá,,(4) NP3co,,Formação Tamengo,NP3t,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045656,,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072038,,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500073245,,Grupo Cuiaba,,(5) NPcu,,"Litofácies Cuiabá, filito e metagrauvaca",NPcuflqt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500067666,,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500072093,,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500067283,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023046,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500045651,Serra geral,Grupo Caiuá,Formação Botucatu,(3) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023338,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022821,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022815,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022844,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022537,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022807,Guarani,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065123,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065139,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022481,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022482,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022517,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022560,Serra geral,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022565,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022637,Furnas,Formação Ponta Grossa,Formação Furnas,(6) Dpg,,Formação Ponta Grossa,Dpg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022714,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022748,Guarani,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022760,Cuiaba,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022766,Furnas,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022789,Aquidauana,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022884,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022947,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022950,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022956,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022970,Serra geral,Grupo Caiuá,Formação Botucatu,(3) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022981,Serra geral,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022986,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023028,Furnas,Formação Ponta Grossa,Formação Furnas,(6) Dpg,,Formação Ponta Grossa,Dpg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023039,Caiua,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500023058,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500023105,Furnas,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023336,Serra geral,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500027165,Furnas,Formação Furnas,,(3) D1f,,Formação Furnas,D1f,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023026,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045631,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023306,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023218,,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500071552,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500070896,,Formação Aquidauana,,(4) C2P1a,,Formação Aquidauana,C2P1a,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500022919,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065111,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Formação Santo Anastácio,K2sa,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022490,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500026967,,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500045695,,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500023227,Guarani,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500027241,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500045118,Serra geral,Grupo Bauru,Formação Botucatu,(4) K2b,,Coberturas detrito-lateríticas com concreções ferruginosas,ENdl,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022607,Coberturas sedimentares Indiferenciadas,Formação Cachoeirinha,Formação Botucatu,(5) ENch,,Formação Cachoeirinha,ENch,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500022908,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023141,Guarani,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500023186,Guarani,Grupo Bauru,Formação Botucatu,(4) K2b,,Formação Vale do Rio do Peixe,K2vp,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500023216,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500023272,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023337,Não definido,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,UNKNOWN,"nome SIAGAS ausente, genérico ou não definido",True
3500026981,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500027066,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500045605,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500045699,Bauru,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022510,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500022597,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022600,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500022730,Bauru,Grupo Caiuá,Formação Botucatu,(5) K2c,,Grupo Caiuá,K2c,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"o aquífero informado não coincide com a unidade aflorante/subjacente explicitada, mas um poço pode captar unidade mais profunda; não é contradição demonstrada",True
3500022891,Serra geral,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500023044,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065097,Guarani,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065136,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065090,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500065137,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500028108,Guarani,Formação Botucatu,,(3) J3K1bt,,Formação Botucatu,K1bt,POSSIVELMENTE CONSISTENTE,SIAGAS usa sistema Guarani e SGB registra Formação Botucatu aflorante/subjacente,False
3500029179,Caiua,Grupo Caiuá,Formação Botucatu,(4) K2c,,Grupo Caiuá,K2c,CONSISTENTE,correspondência nominal com unidade SGB aflorante/subjacente,False
3500070570,Bauru_Caiua,Formação Serra Geral,Formação Botucatu,(4) K1_beta_sg,,Grupo Serra Geral,K1sg,DIVERGÊNCIA CARTOGRÁFICA NÃO CONCLUSIVA,"Bauru_Caiuá não coincide com a unidade explicitada no mapa, mas a captação pode ser mais profunda",True
