well_id,dataset,field,value,flag_type,severity,reason,automatic_correction
3500045401,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045401,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045401,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045401,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045402,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045402,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045402,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045402,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045403,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045403,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045403,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045403,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045404,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045404,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045404,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045404,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045405,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045405,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045405,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045405,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045406,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045406,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045406,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045406,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045407,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045407,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045407,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045407,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045408,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045408,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045408,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045408,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045409,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045409,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045409,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045409,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045410,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045410,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045410,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045410,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045411,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045411,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045411,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045411,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045412,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045412,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045412,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045412,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045413,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045413,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045413,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045413,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045414,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045414,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045414,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045414,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045415,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045415,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045415,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045415,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045416,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045416,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045416,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045416,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045417,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045417,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045417,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045417,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045418,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045418,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045418,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045418,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045419,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045419,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045419,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045419,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045420,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045420,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045420,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045420,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045421,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045421,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045421,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045421,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045422,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045422,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045423,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045423,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045423,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045423,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045424,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045424,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045424,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045424,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045425,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045425,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045425,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045425,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045426,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045426,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045426,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045426,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045427,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045427,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045427,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045427,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045428,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045428,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045428,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045428,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045429,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045429,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045429,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045429,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045430,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045430,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045430,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045430,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045431,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045431,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045431,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045431,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045432,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045432,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045432,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045432,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045433,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045433,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045433,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045433,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045434,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045434,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045434,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045434,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045435,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045435,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045435,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045435,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045436,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045436,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045436,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045436,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045437,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045437,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045437,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045437,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045438,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045438,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045438,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045438,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045439,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045439,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045439,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045439,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045440,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045440,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045440,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045440,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045441,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045441,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045441,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045441,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045442,SGB_HIDRO_MS_2024_POCOS,profundida,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045442,SGB_HIDRO_MS_2024_POCOS,profundi_1,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado; provável ausência administrativa em parte dos registros,NONE
3500045442,SGB_HIDRO_MS_2024_POCOS,vazao_espe,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
3500045442,SGB_HIDRO_MS_2024_POCOS,Cond_Eletr,0.0,ZERO_REQUIRES_REVIEW,REVIEW,zero preservado e não assumido como medição válida,NONE
